id,theme,question,reponse_1,reponse_2,reponse_3,reponse_4,bonne_reponse,explication,difficulte
2460,Sciences & Nature,Quel gaz les humains rejettent-ils en expirant ?,L'azote pur,L'oxygène,L'hydrogène,Le dioxyde de carbone,4,La respiration cellulaire produit du CO2 évacué par les poumons.,1
2461,Sciences & Nature,Quel est l'organe le plus grand du corps humain ?,Le poumon,L'intestin,Le foie,La peau,4,La peau représente environ 2 m² et près de 15 % du poids corporel.,2
2462,Sciences & Nature,Quel scientifique a formulé la théorie de l'évolution par sélection naturelle ?,Gregor Mendel,Charles Darwin,Louis Pasteur,Carl von Linné,2,Son ouvrage « L'Origine des espèces » paraît en 1859.,2
2463,Sciences & Nature,De quel métal l'aimant naturel appelé magnétite est-il un oxyde ?,Le nickel,Le cuivre,Le fer,Le cobalt,3,La magnétite est un oxyde de fer naturellement magnétique.,2
2464,Sciences & Nature,Quel est l'élément chimique de symbole 'Au' ?,L'arsenic,L'argent,L'or,L'aluminium,3,Le symbole vient du latin « aurum ».,3
2465,Sciences & Nature,Quelle particule de charge négative gravite autour du noyau atomique ?,Le neutron,Le photon,L'électron,Le proton,3,Les électrons occupent des couches d'énergie autour du noyau.,3
2466,Sciences & Nature,Quel est le plus grand os du corps humain ?,Le fémur,Le tibia,L'humérus,Le bassin,1,"Le fémur, os de la cuisse, supporte l'essentiel du poids du corps.",3
2467,Sciences & Nature,Combien de chromosomes possède l'être humain dans chaque cellule ?,44,48,46,23,3,"Ils sont répartis en 23 paires, dont une paire de chromosomes sexuels.",3
2468,Sciences & Nature,Quel scientifique a énoncé les trois lois du mouvement ?,Huygens,Galilée,Kepler,Isaac Newton,4,Ses « Principia » de 1687 fondent la mécanique classique.,3
2469,Sciences & Nature,Quel savant a découvert la pénicilline en 1928 ?,Alexander Fleming,Robert Koch,Paul Ehrlich,Louis Pasteur,1,Il observe qu'une moisissure du genre Penicillium détruit des bactéries.,4
2470,Sciences & Nature,Quelle est la planète possédant le plus grand nombre de lunes connues ?,Neptune,Saturne,Uranus,Jupiter,2,Saturne a dépassé Jupiter avec la découverte de dizaines de nouveaux satellites.,4
2471,Sciences & Nature,Quel processus permet aux plantes de fabriquer leur matière organique à partir de lumière ?,La respiration,La fermentation,La photosynthèse,La transpiration,3,Elle convertit CO2 et eau en glucides en libérant de l'oxygène.,4
2472,Sciences & Nature,Quel est le seul métal liquide à température ambiante ?,le césium,Le mercure,Le gallium,le brome,2,Le brome est liquide mais c'est un non-métal ; le mercure est le seul métal.,4
2473,Sciences & Nature,Quelle grandeur exprime le désordre d'un système en thermodynamique ?,La chaleur latente,L'enthalpie,L'énergie interne,L'entropie,4,Le deuxième principe stipule qu'elle ne peut que croître dans un système isolé.,5
2474,Sciences & Nature,Quel physicien a énoncé le principe d'incertitude en mécanique quantique ?,Erwin Schrödinger,Max Planck,Niels Bohr,Werner Heisenberg,4,Ce principe limite la précision conjointe de la position et de la vitesse.,5
2475,Sciences & Nature,Quelle enzyme copie l'ADN lors de la réplication cellulaire ?,L'ARN polymérase,La ligase,L'ADN polymérase,L'hélicase,3,Elle synthétise le nouveau brin d'ADN à partir d'un brin matrice.,5
2476,Sciences & Nature,Quel nombre sans dimension caractérise le passage d'un écoulement laminaire à turbulent ?,Le nombre de Reynolds,Le nombre d'Avogadro,Le nombre de Froude,Le nombre de Mach,1,Il compare les forces d'inertie aux forces visqueuses dans un fluide.,5
2477,Sciences & Nature,Quelle particule médiatrice de la force électromagnétique a une masse nulle ?,Le photon,Le gluon,Le boson de Higgs,Le boson W,1,"Sans masse, il se déplace toujours à la vitesse de la lumière.",5
2478,Sport,Combien de joueurs composent une équipe de football sur le terrain ?,Neuf,Douze,Dix,Onze,4,Chaque équipe aligne dix joueurs de champ et un gardien.,1
2479,Sport,Dans quel sport marque-t-on un 'panier' ?,Le handball,Le rugby,Le volley-ball,Le basket-ball,4,"Le panier est situé à 3,05 m de hauteur.",1
2480,Sport,Quel sport pratique Rafael Nadal ?,Le squash,Le badminton,Le golf,Le tennis,4,Il détient un record de titres à Roland-Garros.,1
2481,Sport,Tous les combien d'années ont lieu les Jeux olympiques d'été ?,Deux ans,Quatre ans,Cinq ans,Trois ans,2,"Ils alternent avec les Jeux d'hiver, décalés de deux ans.",2
2482,Sport,Dans quel pays est né le sumo ?,Le Japon,La Chine,La Corée,La Mongolie,1,Cette lutte traditionnelle est étroitement liée au shintoïsme.,2
2483,Sport,Quel pays a remporté la Coupe du monde de football 2018 ?,La Croatie,L'Allemagne,La France,le Brésil,3,Les Bleus l'emportent 4-2 en finale contre la Croatie à Moscou.,2
2484,Sport,"Quel cycliste détient le record de victoires sur le Tour de France, à égalité avec quatre autres ?",Neuf victoires,Trois victoires,Sept victoires,Cinq victoires,4,"Anquetil, Merckx, Hinault et Indurain comptent chacun cinq Tours.",3
2485,Sport,Dans quel sport décerne-t-on la Coupe Stanley ?,Le hockey sur glace,le basket-ball,le football américain,Le baseball,1,Ce trophée récompense le champion de la Ligue nationale de hockey.,3
2486,Sport,Quel nageur a remporté le plus de médailles olympiques de l'histoire ?,Mark Spitz,Ian Thorpe,Ryan Lochte,Michael Phelps,4,Il totalise 23 titres olympiques.,3
2487,Sport,Quelle discipline combine tir et ski de fond ?,Le biathlon,Le patinage de vitesse,Le combiné nordique,Le skeleton,1,Les concurrents alternent portions de ski et séances de tir.,3
2488,Sport,Quel pays a inventé le rugby ?,Le pays de Galles,L'Écosse,La Nouvelle-Zélande,L'Angleterre,4,La légende situe sa naissance au collège de Rugby en 1823.,3
2489,Sport,"Quel pilote détient un record de titres de champion du monde de Formule 1, à égalité avec un autre ?",Sept titres,Six titres,Cinq titres,Huit titres,1,Michael Schumacher et Lewis Hamilton comptent chacun sept couronnes.,4
2490,Sport,Dans quelle ville se déroulent traditionnellement les finales du tournoi de Wimbledon ?,Birmingham,Liverpool,Manchester,Londres,4,Le All England Club se situe dans le sud-ouest de Londres.,4
2491,Sport,Quel escrimeur utilise une arme dont seule la pointe compte et toute la surface du corps est valable ?,Le kendoka,Le fleurettiste,L'épéiste,Le sabreur,3,"À l'épée, la touche est valable sur l'ensemble du corps.",4
2492,Sport,Quelle équipe de football a remporté le plus de Ligues des champions / Coupes d'Europe ?,Le Real Madrid,Le Milan AC,le Bayern Munich,le FC Barcelone,1,Le club madrilène en compte le plus grand nombre.,4
2493,Sport,"Au cricket, comment nomme-t-on un lanceur qui élimine trois batteurs sur trois balles consécutives ?",Un duck,Un maiden over,Un hat-trick,Un yorker,3,L'expression a d'ailleurs essaimé dans d'autres sports.,5
2494,Sport,Quel athlète jamaïcain détient les records du monde du 100 m et du 200 m ?,Yohan Blake,Usain Bolt,Asafa Powell,Tyson Gay,2,Il a établi 9 s 58 sur 100 m à Berlin en 2009.,5
2495,Sport,Dans quel sport s'affrontent les équipes lors de la Coupe de l'America ?,le kayak,La voile,le ski nautique,L'aviron,2,C'est le plus ancien trophée sportif international encore disputé.,5
2496,Sport,Quel joueur d'échecs norvégien a longtemps dominé le classement mondial dans les années 2010 ?,Viswanathan Anand,Hikaru Nakamura,Magnus Carlsen,Fabiano Caruana,3,Il devient champion du monde en 2013 face à Anand.,5
2497,Sport,Quelle course automobile d'endurance se déroule chaque année sur le circuit de la Sarthe ?,Les 24 Heures du Mans,Le Grand Prix de Monaco,L'Indianapolis 500,le Rallye Monte-Carlo,1,L'épreuve française existe depuis 1923.,5
2498,Gastronomie,Quelle boisson chaude provient de la torréfaction de grains ?,le cacao,Le café,la chicorée,Le thé,2,Les grains sont issus des fruits du caféier.,1
2499,Gastronomie,De quelle région française le cassoulet est-il une spécialité ?,La Provence,La Bretagne,Le Languedoc,L'Alsace,3,"Castelnaudary, Carcassonne et Toulouse s'en disputent la paternité.",2
2500,Gastronomie,Quel fromage italien est traditionnellement utilisé sur une pizza ?,le gorgonzola,Le parmesan,La mozzarella,le pecorino,3,Sa texture fondante en fait le fromage de base de la pizza.,2
2501,Gastronomie,Quel plat japonais associe riz vinaigré et poisson cru ?,Le ramen,le tempura,le yakitori,Le sushi,4,"Le sashimi, lui, désigne le poisson cru servi seul.",2
2502,Gastronomie,"Quelle épice, la plus chère au monde, provient des stigmates d'un crocus ?",le paprika,la cardamome,Le safran,Le curcuma,3,Il faut des milliers de fleurs pour obtenir un kilo de safran.,2
2503,Gastronomie,De quel pays le plat national appelé 'bibimbap' est-il originaire ?,La Corée du Sud,La Thaïlande,Le Japon,La Chine,1,"C'est un bol de riz garni de légumes, de viande et d'un œuf.",3
2504,Gastronomie,Quel vin de Bourgogne est un cépage rouge emblématique ?,le syrah,Le pinot noir,le grenache,Le merlot,2,"Le pinot noir domine les rouges bourguignons, le chardonnay les blancs.",3
2505,Gastronomie,Quelle pâtisserie viennoise est un gâteau au chocolat nappé d'abricot ?,Le Kougelhopf,La Sachertorte,le strudel,le Linzer,2,"Créée à Vienne en 1832, elle est servie avec de la crème fouettée.",3
2506,Gastronomie,Quel alcool sert de base au mojito ?,La tequila,le gin,la vodka,Le rhum,4,"On y ajoute menthe, citron vert, sucre et eau gazeuse.",3
2507,Gastronomie,De quel animal provient le fromage de roquefort ?,La brebis,La chèvre,La bufflonne,La vache,1,Il est affiné dans les caves de Roquefort-sur-Soulzon.,3
2508,Gastronomie,Quel plat espagnol à base de riz safrané est originaire de Valence ?,les tapas,La paella,la fabada,Le gazpacho,2,"La version valencienne d'origine associe volaille, lapin et haricots.",4
2509,Gastronomie,Quelle méthode de cuisson sous vide à basse température s'est popularisée en gastronomie ?,La cuisson sous vide,le pochage,la nixtamalisation,Le braisage,1,Les aliments cuisent lentement dans un bain-marie à température contrôlée.,4
2510,Gastronomie,Quel champignon souterrain très recherché se ramasse avec un chien ou un cochon ?,la girolle,le cèpe,La truffe,La morille,3,La truffe noire du Périgord est particulièrement prisée.,4
2511,Gastronomie,De quelle ville italienne le ragù alla bolognese tire-t-il son nom ?,Parme,Milan,Naples,Bologne,4,"À Bologne, il accompagne traditionnellement les tagliatelles, non les spaghettis.",4
2512,Gastronomie,"Quel cépage blanc est à la base du champagne, aux côtés du pinot noir et du pinot meunier ?",Le chardonnay,le riesling,le viognier,Le sauvignon,1,Un champagne « blanc de blancs » est élaboré uniquement à partir de chardonnay.,4
2513,Gastronomie,Quel plat mexicain associe une sauce complexe au chocolat et au piment ?,Le pozole,le ceviche,Le mole,le tamale,3,Le mole poblano compte parfois plus de vingt ingrédients.,5
2514,Gastronomie,"Comment nomme-t-on la technique japonaise de découpe et préparation du fugu, poisson toxique ?",le nimono,Le teppanyaki,La préparation du fugu,le kaiseki,3,"Seuls des cuisiniers licenciés sont autorisés à le préparer, sa toxine étant mortelle.",5
2515,Gastronomie,Quel procédé de fermentation transforme le lait en fromage grâce à une enzyme ?,La coagulation par la présure,La lyophilisation,la clarification,la pasteurisation,1,La présure fait cailler le lait en séparant caillé et petit-lait.,5
2516,Gastronomie,Quelle appellation désigne le vin jaune emblématique du Jura ?,Monbazillac,Banyuls,Sauternes,Château-Chalon,4,Ce vin est élevé sous voile pendant plus de six ans.,5
2517,Gastronomie,"Quel dessert français consiste en une meringue garnie de crème et de fruits, nommée d'après une danseuse ?",le vacherin,le saint-honoré,La pavlova,Le paris-brest,3,"La pavlova honore la ballerine russe Anna Pavlova, mais son origine est débattue entre Australie et Nouvelle-Zélande.",5
2518,Cinéma & Séries,Quel réalisateur est célèbre pour la saga 'Star Wars' ?,James Cameron,George Lucas,Steven Spielberg,Ridley Scott,2,George Lucas signe le premier film de la saga en 1977.,1
2519,Cinéma & Séries,Dans quel film d'animation trouve-t-on le personnage de Simba ?,Madagascar,Le Livre de la jungle,Le Roi Lion,Bambi,3,Simba est le jeune lion héritier du trône de la savane.,1
2520,Cinéma & Séries,Quelle série met en scène un groupe d'amis new-yorkais dans un café nommé Central Perk ?,The Office,Friends,How I Met Your Mother,Seinfeld,2,La sitcom a été diffusée de 1994 à 2004.,1
2521,Cinéma & Séries,Qui a réalisé le film 'Titanic' sorti en 1997 ?,Martin Scorsese,Ridley Scott,James Cameron,Steven Spielberg,3,Le film a longtemps détenu le record de recettes au box-office.,2
2522,Cinéma & Séries,Dans quelle saga trouve-t-on l'Anneau unique ?,Le Hobbit,Le Seigneur des Anneaux,Harry Potter,Le Trône de fer,2,L'Anneau forgé par Sauron doit être détruit dans la Montagne du Destin.,2
2523,Cinéma & Séries,Quelle série télévisée suit la famille Stark et la maison Lannister ?,Vikings,Game of Thrones,The Witcher,Rome,2,Elle est adaptée des romans de George R. R. Martin.,2
2524,Cinéma & Séries,Quel studio d'animation a créé 'Toy Story' ?,Studio Ghibli,Illumination,DreamWorks,Pixar,4,« Toy Story » (1995) est le premier long métrage entièrement en images de synthèse.,2
2525,Cinéma & Séries,Quel film de Bong Joon-ho a remporté l'Oscar du meilleur film en 2020 ?,Once Upon a Time in Hollywood,Joker,1917,Parasite,4,C'est le premier film non anglophone à décrocher cette récompense.,3
2526,Cinéma & Séries,Quel réalisateur est surnommé le 'maître du suspense' ?,Stanley Kubrick,Alfred Hitchcock,Billy Wilder,Orson Welles,2,« Psychose » et « Les Oiseaux » comptent parmi ses classiques.,3
2527,Cinéma & Séries,Dans quelle série un professeur de chimie devient-il fabricant de méthamphétamine ?,The Wire,Ozark,Narcos,Breaking Bad,4,Walter White y est incarné par Bryan Cranston.,3
2528,Cinéma & Séries,Quel film de 1994 raconte l'histoire d'Andy Dufresne emprisonné à Shawshank ?,Seven,Le Prestige,La Ligne verte,Les Évadés,4,Ce drame de Frank Darabont est adapté d'une nouvelle de Stephen King.,3
2529,Cinéma & Séries,Quelle trilogie de Christopher Nolan met en scène Batman incarné par Christian Bale ?,The Dark Knight,Watchmen,Justice League,Man of Steel,1,Elle débute avec « Batman Begins » en 2005.,3
2530,Cinéma & Séries,Quel réalisateur japonais a fondé le studio Ghibli avec Isao Takahata ?,Makoto Shinkai,Satoshi Kon,Mamoru Hosoda,Hayao Miyazaki,4,« Le Voyage de Chihiro » lui a valu un Oscar en 2003.,4
2531,Cinéma & Séries,Quel film muet de 1927 est considéré comme un chef-d'œuvre du cinéma expressionniste allemand ?,Metropolis,Le Cabinet du docteur Caligari,Nosferatu,M le maudit,1,Fritz Lang y dépeint une cité futuriste divisée en classes.,4
2532,Cinéma & Séries,Quelle actrice détient le record de nominations aux Oscars ?,Judi Dench,Bette Davis,Meryl Streep,Katharine Hepburn,3,Elle cumule plus de vingt nominations au cours de sa carrière.,4
2533,Cinéma & Séries,Quel film d'Orson Welles de 1941 est régulièrement cité comme le meilleur de l'histoire ?,Autant en emporte le vent,Citizen Kane,Vertigo,Casablanca,2,"Welles l'a coécrit, réalisé et interprété à seulement 25 ans.",4
